id,fecha,hora,zona,tipo_zona,lat,lng,decibeles,trafico,temperatura,humedad,comentario
788,2025-03-12,5,Americana,Mixta,20.6666,-103.381,32.1,30,16.6,37.5,Ruido por construcción
789,2025-06-28,4,Providencia,Residencial,20.6612,-103.389,30,13,15.6,45.6,Muchos camiones
790,2025-06-19,18,Tlaquepaque Centro,Comercial,20.642,-103.312,88.6,70,26.9,52.1,Muchos camiones
791,2025-02-18,11,Americana,Mixta,20.6666,-103.381,68.35,63,26.6,47.4,Mercado cercano
792,2025-06-22,0,Tlaquepaque Centro,Comercial,20.642,-103.312,30,33,17.7,52,Muchos camiones
793,2025-05-03,9,Americana,Mixta,20.6666,-103.381,78,61,26.5,66,Poco tráfico
794,2025-04-08,3,Americana,Mixta,20.6666,-103.381,36.1,27,19,41.7,Tráfico intenso
795,2025-05-21,9,Tlaquepaque Centro,Comercial,20.642,-103.312,102.5,79,27,57.9,Sin incidencias
796,2025-05-04,14,Tlaquepaque Centro,Comercial,20.642,-103.312,62.8,47,29.9,56.3,Mucho ruido
797,2025-06-07,3,Centro,Comercial,20.6737,-103.344,31,22,18.5,66,Mucho ruido
798,2025-03-11,7,Centro,Comercial,20.6737,-103.344,105,93,24.3,46.3,Zona tranquila
799,2025-07-01,21,Centro,Comercial,20.6737,-103.344,78.2,71,24.5,71.6,Zona ruidosa
800,2025-04-20,13,Centro,Comercial,20.6737,-103.344,69.7,55,32.5,68.4,Obras en la zona
801,2025-04-29,7,Americana,Mixta,20.6666,-103.381,95.9,77,20.4,48.8,Obras en la zona
802,2025-07-18,9,Americana,Mixta,20.6666,-103.381,89.2,80,27.5,36,Tráfico intenso
803,2025-07-11,5,Zona Industrial,Industrial,20.645,-103.32,43.4,31,15.5,47.8,Ruido por construcción
804,2025-07-15,3,Zona Industrial,Industrial,20.645,-103.32,49.1,26,17.1,56,Ruido por construcción
805,2025-03-01,10,Americana,Mixta,20.6666,-103.381,59.1,49,23.9,57.8,Poco tráfico
806,2025-06-01,15,Zona Industrial,Comercial,20.642,-103.312,63,50,28.1,76.3,Obras en la zona
807,2025-07-03,6,Americana,Mixta,20.6666,-103.381,76.8,66,26,50.4,Poco tráfico
808,2025-03-14,7,Providencia,Residencial,20.6612,-103.389,115,46,24.6,68,Poco tráfico
809,2025-07-04,4,Centro,Comercial,20.6737,-103.344,37.4,25,17.4,62.5,Zona ruidosa
810,2025-03-16,13,Americana,Mixta,20.6666,-103.381,60.3,64,28.8,55.3,Zona ruidosa
811,2025-02-08,13,Americana,Mixta,20.6666,-103.381,54.6,45,30.4,51.7,Mucho tráfico
812,2025-06-24,19,Tlaquepaque Centro,Comercial,20.642,-103.312,96.8,86,24.4,38.2,Obras en la zona
813,2025-03-11,6,Tlaquepaque Centro,Comercial,20.642,-103.312,80,76,26.4,42,Zona tranquila
814,2025-05-07,8,Tlaquepaque Centro,Comercial,20.642,-103.312,99.4,92,28.9,64.7,Mercado cercano
815,2025-04-06,19,Providencia,Residencial,20.6612,-103.389,62.7,39,26.4,81.3,Muchos camiones
816,2025-05-05,20,Centro,Comercial,20.6737,-103.344,84,85,27.2,67.2,Mucho tráfico
817,2025-03-30,11,Americana,Mixta,20.6666,-103.381,61.9,48,19.4,61.7,Música alta
818,2025-07-21,10,Centro,Comercial,20.6737,-103.344,77,60,23.9,33.6,Mucho ruido
819,2025-03-28,16,Zona Industrial,Industrial,20.645,-103.32,85.9,60,29.6,72.6,Zona tranquila
820,2025-02-22,1,Chapalita,Residencial,20.658,-103.402,30,19,20.6,62.2,Sin incidencias
821,2025-06-25,7,Americana,Mixta,20.6666,-103.381,98.7,87,26.3,54,Muchos camiones
822,2025-05-10,22,Chapalita,Residencial,20.658,-103.402,44.2,20,24.5,69.9,Sin incidencias
823,2025-06-22,4,Zona Industrial,Industrial,20.645,-103.32,33.1,20,14.3,73.9,Mucho ruido
824,2025-05-30,20,Tlaquepaque Centro,Comercial,20.642,-103.312,71.3,89,25.5,58,Mucho ruido
825,2025-04-05,19,Providencia,Residencial,20.6612,-103.389,59,41,23.4,63.6,Mucho tráfico
826,2025-02-24,5,Centro,Comercial,20.6737,-103.344,38.5,44,19.5,66.2,Mucho ruido
827,2025-02-08,22,Chapalita,Residencial,20.658,-103.402,50.5,26,21.2,68.2,Mucho ruido
828,2025-06-28,2,Providencia,Residencial,20.6612,-103.389,30,13,16.7,69.8,Poco tráfico
829,2025-05-31,19,Americana,Mixta,20.6666,-103.381,76.1,48,23.3,71,Música alta
830,2025-04-15,13,Tlaquepaque Centro,Comercial,20.642,-103.312,77.3,59,29.8,57.3,Mucho tráfico
831,2025-04-27,8,Chapalita,Residencial,20.658,-103.402,54.8,22,21.9,70,Ruido por construcción
832,2025-07-28,19,Tlaquepaque Centro,Comercial,20.642,-103.312,98.6,76,19.8,54,Zona tranquila
833,2025-02-17,21,Centro,Comercial,20.6737,-103.344,77.9,77,22.4,70.8,Obras en la zona
834,2025-06-17,3,Chapalita,Residencial,20.658,-103.402,30.3,22,16.9,71,Mercado cercano
835,2025-07-13,6,Providencia,Residencial,20.6612,-103.389,47.1,34,23,33.5,Música alta
836,2025-06-24,18,Centro,Comercial,20.6737,-103.344,103.2,84,25.9,46,Mercado cercano
837,2025-03-24,7,Tlaquepaque Centro,Comercial,20.642,-103.312,108.3,92,23.1,55.9,Zona tranquila
838,2025-05-10,5,Americana,Mixta,20.6666,-103.381,30,18,17.3,60.6,Mercado cercano
839,2025-03-07,1,Zona Industrial,Industrial,20.645,-103.32,39.8,26,16.3,67,Tráfico intenso
840,2025-02-26,17,Tlaquepaque Centro,Comercial,20.642,-103.312,101.2,83,25.2,47.3,Tráfico intenso
841,2025-02-13,21,Tlaquepaque Centro,Comercial,20.642,-103.312,87,82,22,70.1,Mercado cercano
842,2025-03-08,6,Providencia,Residencial,20.6612,-103.389,49.5,41,25,58.9,Música alta
843,2025-07-25,2,Tlaquepaque Centro,Comercial,20.642,-103.312,34.4,27,20.1,46.3,Ruido por construcción
844,2025-07-03,2,Americana,Mixta,20.6666,-103.381,38.8,36,19.9,60.8,Música alta
845,2025-02-28,12,Chapalita,Residencial,20.658,-103.402,58.5,26,28.8,41.2,Poco tráfico
846,2025-07-07,7,Providencia,Residencial,20.6612,-103.389,75.2,50,26.2,37.4,Ruido por construcción
847,2025-03-16,8,Tlaquepaque Centro,Comercial,20.642,-103.312,87.4,80,20,57.2,Muchos camiones
848,2025-03-26,11,Chapalita,Residencial,20.658,-103.402,49.9,13,24.5,72.8,Sin incidencias
849,2025-07-03,18,Providencia,Residencial,20.6612,-103.389,78.1,52,27.9,62.2,Sin incidencias
850,2025-03-01,1,Centro,Comercial,20.6737,-103.344,34,26,19.3,69.9,Poco tráfico
851,2025-06-28,11,Chapalita,Residencial,20.658,-103.402,48.5,22,24.3,82.3,Poco tráfico
852,2025-05-04,6,Americana,Mixta,20.6666,-103.381,59.8,38,23,66.6,Mucho tráfico
853,2025-02-13,20,Centro,Residencial,20.658,-103.402,54.9,33,23.9,54,Mucho ruido
854,2025-07-13,17,Centro,Comercial,20.6737,-103.344,88.4,69,28.5,66.2,Poco tráfico
855,2025-05-27,9,Chapalita,Residencial,20.658,-103.402,68.7,55,26.1,62.4,Zona ruidosa
856,2025-02-05,18,Chapalita,Residencial,20.658,-103.402,70.2,42,25.8,84.1,Muchos camiones
857,2025-03-28,17,Providencia,Residencial,20.6612,-103.389,67,42,26.9,50.3,Poco tráfico
858,2025-04-18,15,Centro,Comercial,20.6737,-103.344,83.1,75,26.9,64.4,Ruido por construcción
859,2025-05-03,14,Americana,Mixta,20.6666,-103.381,64.9,53,29.5,56.4,Mercado cercano
860,2025-07-22,14,Americana,Mixta,20.6666,-103.381,73.5,71,27.7,41.1,Zona tranquila
861,2025-04-13,2,Zona Industrial,Industrial,20.645,-103.32,41.1,33,17.4,63.6,Sin incidencias
862,2025-06-06,5,Chapalita,Residencial,20.658,-103.402,30,8,17.2,59.4,Sin incidencias
863,2025-07-16,15,Providencia,Residencial,20.6612,-103.389,54.7,43,32,48.9,Poco tráfico
864,2025-07-02,22,Centro,Comercial,20.6737,-103.344,80.4,65,24.1,66.9,Ruido por construcción
865,2025-04-16,21,Centro,Comercial,20.6737,-103.344,83.5,73,21.7,59.2,Sin incidencias
866,2025-04-28,11,Zona Industrial,Industrial,20.645,-103.32,92.4,63,21.6,41.5,Mucho ruido
867,2025-05-05,14,Centro,Comercial,20.6737,-103.344,80.7,82,27.8,53.7,Zona ruidosa
868,2025-03-20,19,Chapalita,Residencial,20.658,-103.402,64.2,32,22.8,71.4,Mercado cercano
869,2025-02-15,0,Americana,Mixta,20.6666,-103.381,30,22,20.1,61.1,Mercado cercano
870,2025-04-06,11,Providencia,Residencial,20.6612,-103.389,43.6,19,23.3,49.6,Poco tráfico
871,2025-02-10,19,Chapalita,Residencial,20.658,-103.402,67.2,46,24.3,52.2,Zona tranquila
872,2025-04-27,9,Chapalita,Residencial,20.658,-103.402,62.3,41,22,68.8,Mucho ruido
873,2025-03-14,5,Centro,Comercial,20.6737,-103.344,50.1,41,18.6,50.9,Ruido por construcción
874,2025-05-11,18,Americana,Mixta,20.6666,-103.381,74.2,68,21.1,63,Poco tráfico
875,2025-07-19,7,Chapalita,Residencial,20.658,-103.402,54.2,38,24,52,Poco tráfico
876,2025-02-25,23,Americana,Mixta,20.6666,-103.381,81,59,26.6,84.7,Muchos camiones
877,2025-05-05,21,Tlaquepaque Centro,Comercial,20.642,-103.312,82,62,22.2,66.6,Música alta
878,2025-07-30,19,Zona Industrial,Industrial,20.645,-103.32,110.2,66,24.4,63.7,Poco tráfico
879,2025-03-09,11,Providencia,Residencial,20.6612,-103.389,56,53,20,66.9,Mercado cercano
880,2025-06-08,11,Providencia,Residencial,20.6612,-103.389,53.8,36,25.1,53.1,Zona tranquila
881,2025-02-27,1,Americana,Mixta,20.6666,-103.381,36.6,28,19.4,69,Poco tráfico
882,2025-03-07,5,Chapalita,Residencial,20.658,-103.402,32,18,20,57.9,Mercado cercano
883,2025-07-12,9,Americana,Mixta,20.6666,-103.381,79.3,65,25.1,58.3,Tráfico intenso
884,2025-04-28,9,Americana,Mixta,20.6666,-103.381,97.2,91,28.2,65.2,Tráfico intenso
885,2025-04-17,6,Centro,Comercial,20.6737,-103.344,86.8,79,24.5,74.3,Mucho ruido
886,2025-07-27,10,Zona Industrial,Industrial,20.645,-103.32,67.4,31,23.9,62.1,Música alta
887,2025-03-07,16,Providencia,Residencial,20.6612,-103.389,52.5,35,29.1,82.8,Mucho tráfico
888,2025-07-07,7,Zona Industrial,Industrial,20.645,-103.32,115,60,23.9,55.5,Zona ruidosa
889,2025-04-12,20,Tlaquepaque Centro,Comercial,20.642,-103.312,70.4,58,25,51.6,Mercado cercano
890,2025-07-23,4,Chapalita,Residencial,20.658,-103.402,30,16,19.2,53.9,Muchos camiones
891,2025-05-21,14,Providencia,Residencial,20.6612,-103.389,59.7,47,29.5,61.6,Ruido por construcción
892,2025-03-06,16,Centro,Comercial,20.6737,-103.344,82.4,63,25.4,77.5,Poco tráfico
893,2025-06-05,14,Tlaquepaque Centro,Comercial,20.642,-103.312,70.3,58,30.1,67.2,Sin incidencias
894,2025-03-19,12,Americana,Mixta,20.6666,-103.381,70.5,60,31.3,35.1,Mercado cercano
895,2025-06-09,16,Providencia,Residencial,20.6612,-103.389,54.6,27,26.8,64.6,Mercado cercano
896,2025-02-10,16,Chapalita,Residencial,20.658,-103.402,63.6,39,30.4,81.1,Mercado cercano
897,2025-07-19,20,Americana,Mixta,20.6666,-103.381,56.7,49,21.7,66.4,Zona tranquila
898,2025-07-19,3,Americana,Mixta,20.6666,-103.381,30,15,17.7,66.5,Obras en la zona
899,2025-03-11,21,Tlaquepaque Centro,Comercial,20.642,-103.312,73.5,65,22.6,59.2,Obras en la zona
900,2025-05-19,1,Providencia,Residencial,20.6612,-103.389,30,25,18.1,42.5,Zona tranquila
901,2025-06-14,11,Tlaquepaque Centro,Comercial,20.642,-103.312,68,68,25.1,57.7,Ruido por construcción
902,2025-07-10,8,Americana,Mixta,20.6666,-103.381,98.9,91,22.8,63.2,Mucho tráfico
903,2025-05-14,2,Providencia,Residencial,20.6612,-103.389,30,23,20,73.9,Tráfico intenso
904,2025-04-21,18,Americana,Mixta,20.6666,-103.381,99.6,81,25.7,67.3,Mucho ruido
905,2025-05-01,1,Tlaquepaque Centro,Comercial,20.642,-103.312,32.5,39,20.7,74.6,Obras en la zona
906,2025-06-24,23,Zona Industrial,Industrial,20.645,-103.32,91.2,71,22.2,42.2,Música alta
907,2025-02-02,3,Providencia,Residencial,20.6612,-103.389,30,8,16.3,65.9,Tráfico intenso
908,2025-07-12,13,Chapalita,Residencial,20.658,-103.402,52.3,31,32.4,58.7,Zona ruidosa
909,2025-04-19,7,Americana,Mixta,20.6666,-103.381,80.3,66,23.6,65.1,Obras en la zona
910,2025-07-08,16,Tlaquepaque Centro,Comercial,20.642,-103.312,75.3,78,29.6,57.6,Mucho tráfico
911,2025-07-06,20,Zona Industrial,Industrial,20.645,-103.32,78.2,61,22.7,62.8,Mucho ruido
912,2025-03-02,21,Zona Industrial,Industrial,20.645,-103.32,73,32,23.5,66.4,Ruido por construcción
913,2025-07-17,1,Providencia,Residencial,20.6612,-103.389,30,7,17.5,42.6,Mucho tráfico
914,2025-04-11,20,Zona Industrial,Industrial,20.645,-103.32,82.5,51,23,75,Obras en la zona
915,2025-07-24,22,Zona Industrial,Industrial,20.645,-103.32,91.1,55,23.9,70.4,Zona ruidosa
916,2025-05-26,23,Tlaquepaque Centro,Comercial,20.642,-103.312,84.5,62,25.1,73.1,Ruido por construcción
917,2025-03-20,4,Americana,Mixta,20.6666,-103.381,34.8,28,19.6,73.3,Mucho ruido
918,2025-06-18,2,Zona Industrial,Industrial,20.645,-103.32,48.1,22,20.7,51.1,Zona tranquila
919,2025-02-28,4,Zona Industrial,Industrial,20.645,-103.32,51.9,44,16,68.5,Mercado cercano
920,2025-04-08,3,Centro,Comercial,20.6737,-103.344,43.3,29,18.3,56.7,Sin incidencias
921,2025-06-09,12,Centro,Comercial,20.6737,-103.344,77.6,70,32.7,90.7,Zona ruidosa
922,2025-03-16,21,Providencia,Residencial,20.6612,-103.389,40.7,32,22.6,71.9,Mercado cercano
923,2025-07-27,15,Tlaquepaque Centro,Comercial,20.642,-103.312,71.5,68,31.7,63.5,Zona tranquila
924,2025-07-11,12,Americana,Mixta,20.6666,-103.381,70.7,58,26.8,43.2,Mucho ruido
925,2025-07-14,3,Centro,Comercial,20.6737,-103.344,38.8,26,18.8,48,Música alta
926,2025-05-26,14,Centro,Comercial,20.6737,-103.344,81.2,81,28.7,52,Ruido por construcción
927,2025-06-21,15,Chapalita,Residencial,20.658,-103.402,47.2,38,28.3,84.8,Muchos camiones
928,2025-05-25,9,Chapalita,Residencial,20.658,-103.402,52.8,21,25.5,60.9,Zona tranquila
929,2025-04-20,23,Chapalita,Residencial,20.658,-103.402,45.8,25,23.3,88.2,Música alta
930,2025-04-18,22,Centro,Comercial,20.6737,-103.344,79.2,71,22,66.3,Obras en la zona
931,2025-07-24,15,Americana,Mixta,20.6666,-103.381,74.5,62,29.5,73,Muchos camiones
932,2025-05-05,22,Tlaquepaque Centro,Comercial,20.642,-103.312,70.1,65,22.3,59,Música alta
933,2025-05-30,21,Americana,Mixta,20.6666,-103.381,66.5,55,20,47.4,Muchos camiones
934,2025-06-26,4,Americana,Mixta,20.6666,-103.381,37.4,40,20,33.6,Poco tráfico
935,2025-05-19,20,Zona Industrial,Industrial,20.645,-103.32,87.7,52,23.8,87.5,Poco tráfico
936,2025-07-28,18,Zona Industrial,Industrial,20.645,-103.32,109.9,69,21.4,45.1,Mercado cercano
937,2025-05-14,11,Providencia,Residencial,20.6612,-103.389,64.6,34,22.8,65.4,Sin incidencias
938,2025-02-26,0,Tlaquepaque Centro,Comercial,20.642,-103.312,38.8,41,19.7,64.1,Obras en la zona
939,2025-07-14,21,Tlaquepaque Centro,Comercial,20.642,-103.312,76.4,63,23.5,59.6,Sin incidencias
940,2025-03-08,18,Americana,Mixta,20.6666,-103.381,73.2,68,28.2,60.2,Muchos camiones
941,2025-03-28,6,Tlaquepaque Centro,Comercial,20.642,-103.312,76.8,76,23.7,36.3,Sin incidencias
942,2025-03-29,7,Tlaquepaque Centro,Comercial,20.642,-103.312,90.5,72,25.6,37.6,Mercado cercano
943,2025-02-03,15,Chapalita,Residencial,20.658,-103.402,59.4,18,32.6,69.4,Mercado cercano
944,2025-02-11,11,Chapalita,Residencial,20.658,-103.402,60.3,32,17.5,42.6,Poco tráfico
945,2025-03-23,9,Chapalita,Residencial,20.658,-103.402,55.5,25,25.9,53.5,Mucho ruido
946,2025-07-08,7,Providencia,Residencial,20.6612,-103.389,83.7,65,21.9,46,Mucho ruido
947,2025-02-16,19,Centro,Comercial,20.6737,-103.344,81,82,22.3,77,Obras en la zona
948,2025-05-22,17,Zona Industrial,Industrial,20.645,-103.32,107.2,67,24.4,72.7,Mucho tráfico
949,2025-02-11,19,Chapalita,Residencial,20.658,-103.402,68.4,39,26.1,38.3,Mercado cercano
950,2025-05-07,5,Tlaquepaque Centro,Comercial,20.642,-103.312,47.4,39,14.5,66.2,Obras en la zona
951,2025-05-12,6,Providencia,Residencial,20.6612,-103.389,61.4,51,26.3,53.8,Tráfico intenso
952,2025-06-30,1,Americana,Mixta,20.6666,-103.381,40.5,32,15.3,44.9,Zona ruidosa
953,2025-06-25,20,Centro,Comercial,20.6737,-103.344,81.1,78,21.7,45.8,Muchos camiones
954,2025-06-13,16,Providencia,Residencial,20.6612,-103.389,59.9,41,32.2,60.6,Mucho ruido
955,2025-05-26,11,Zona Industrial,Industrial,20.645,-103.32,91.6,66,22.9,59.8,Muchos camiones
956,2025-04-20,12,Tlaquepaque Centro,Comercial,20.642,-103.312,75.1,76,31.6,42.6,Obras en la zona
957,2025-05-07,17,Chapalita,Residencial,20.658,-103.402,63.2,32,26,71.4,Zona tranquila
958,2025-04-03,11,Centro,Comercial,20.6737,-103.344,78.4,62,26.2,64.2,Tráfico intenso
959,2025-07-13,6,Zona Industrial,Industrial,20.645,-103.32,74.4,29,23.3,58.8,Música alta
960,2025-05-02,9,Centro,Comercial,20.6737,-103.344,105.4,96,24.7,64,Zona tranquila
961,2025-06-30,6,Zona Industrial,Industrial,20.645,-103.32,83,49,24,53,Mucho ruido
962,2025-04-30,9,Zona Industrial,Industrial,20.645,-103.32,115,80,25.6,53.4,Mucho tráfico
963,2025-06-23,7,Providencia,Residencial,20.6612,-103.389,78.6,36,23.7,43.5,Mucho tráfico
964,2025-06-03,11,Tlaquepaque Centro,Comercial,20.642,-103.312,77.7,70,27.9,82.4,Zona tranquila
965,2025-03-07,13,Chapalita,Residencial,20.658,-103.402,54.6,35,33.3,82.1,Mucho ruido
966,2025-03-02,20,Chapalita,Residencial,20.658,-103.402,39.1,16,26.3,51.1,Música alta
967,2025-07-12,18,Tlaquepaque Centro,Comercial,20.642,-103.312,79.2,55,26.5,57.6,Mucho ruido
968,2025-04-10,6,Zona Industrial,Industrial,20.645,-103.32,85.7,57,28.6,69.3,Zona tranquila
969,2025-06-10,23,Centro,Comercial,20.6737,-103.344,80.4,60,24.7,48.7,Mercado cercano
970,2025-02-23,8,Chapalita,Residencial,20.658,-103.402,56.8,27,22.9,60.9,Música alta
971,2025-02-21,7,Tlaquepaque Centro,Comercial,20.642,-103.312,99,84,21.3,46.1,Mercado cercano
972,2025-02-19,1,Zona Industrial,Industrial,20.645,-103.32,48.4,32,19.3,50.7,Zona tranquila
973,2025-06-17,8,Americana,Comercial,20.6737,-103.344,103.4,82,23.7,57,Mucho ruido
974,2025-07-23,9,Americana,Mixta,20.6666,-103.381,101.2,73,24.3,41.6,Obras en la zona
975,2025-05-15,15,Zona Industrial,Industrial,20.645,-103.32,68.35,43,30.7,67.2,Ruido por construcción
976,2025-03-04,6,Providencia,Residencial,20.6612,-103.389,63.7,37,22.2,51.3,Zona tranquila
977,2025-03-20,22,Zona Industrial,Industrial,20.645,-103.32,88.6,48,25,59,Ruido por construcción
978,2025-02-15,3,Tlaquepaque Centro,Comercial,20.642,-103.312,30,41,17.6,34.7,Música alta
979,2025-07-04,1,Zona Industrial,Industrial,20.645,-103.32,45.3,29,20,60,Música alta
980,2025-06-28,14,Chapalita,Residencial,20.658,-103.402,48.4,42,30.5,79.9,Tráfico intenso
981,2025-03-07,0,Zona Industrial,Industrial,20.645,-103.32,43.1,25,17.4,50.7,Sin incidencias
982,2025-03-27,6,Americana,Mixta,20.6666,-103.381,73.3,68,24.1,53.3,Mucho tráfico
983,2025-07-09,16,Providencia,Residencial,20.6612,-103.389,64.7,39,32.4,68.7,Mucho ruido
984,2025-06-05,10,Centro,Comercial,20.6737,-103.344,81.7,68,23,64.1,Zona tranquila
985,2025-07-02,3,Zona Industrial,Industrial,20.645,-103.32,41.4,39,19.2,61,Zona ruidosa
986,2025-02-17,3,Centro,Comercial,20.6737,-103.344,38.4,47,16.7,83.3,Mucho tráfico
987,2025-04-12,5,Centro,Comercial,20.6737,-103.344,30,26,22.8,67.4,Muchos camiones
988,2025-04-18,19,Providencia,Residencial,20.6612,-103.389,76,40,26.3,46.2,Muchos camiones
989,2025-07-13,16,Zona Industrial,Industrial,20.645,-103.32,74.2,48,29.5,58.6,Mercado cercano
990,2025-02-13,14,Centro,Comercial,20.6737,-103.344,83.7,86,32.1,63.6,Zona ruidosa
991,2025-04-09,8,Providencia,Residencial,20.6612,-103.389,79.7,61,22.3,34.4,Zona tranquila
992,2025-06-07,13,Chapalita,Residencial,20.658,-103.402,41.1,10,31.3,42.3,Música alta
993,2025-02-25,7,Americana,Mixta,20.6666,-103.381,91.8,64,19.9,65.3,Muchos camiones
994,2025-03-01,13,Providencia,Residencial,20.6612,-103.389,54.8,35,27.9,83.2,Sin incidencias
995,2025-07-31,16,Tlaquepaque Centro,Comercial,20.642,-103.312,77.3,76,30.9,50.2,Muchos camiones
996,2025-02-16,16,Zona Industrial,Industrial,20.645,-103.32,76.3,45,33.9,65.1,Mucho tráfico
997,2025-07-19,6,Chapalita,Residencial,20.658,-103.402,45.5,23,26.1,51,Tráfico intenso
998,2025-02-09,4,Centro,Comercial,20.642,-103.312,30,42,18.6,76.1,Zona ruidosa
999,2025-03-09,16,Chapalita,Residencial,20.658,-103.402,42.2,43,31.7,47.4,Música alta
1000,2025-03-26,23,Americana,Mixta,20.6666,-103.381,68.5,63,22.2,47.1,Muchos camiones
1001,2025-02-24,20,Zona Industrial,Industrial,20.645,-103.32,92.7,53,25.2,55.6,Mercado cercano
1002,2025-02-14,15,Centro,Comercial,20.6737,-103.344,77.6,74,23.6,65.2,Sin incidencias
1003,2025-07-08,20,Zona Industrial,Industrial,20.645,-103.32,86.3,52,25,62.9,Zona tranquila
1004,2025-05-20,4,Providencia,Residencial,20.6612,-103.389,32.3,13,18.3,78.6,Muchos camiones
1005,2025-05-27,10,Zona Industrial,Industrial,20.645,-103.32,88.9,42,23.9,65.9,Poco tráfico
1006,2025-05-22,16,Centro,Comercial,20.6737,-103.344,77.3,68,29.1,61.8,Mucho tráfico
1007,2025-03-12,22,Tlaquepaque Centro,Comercial,20.642,-103.312,68.9,73,23.5,66.6,Poco tráfico
1008,2025-05-30,10,Centro,Comercial,20.6737,-103.344,85.7,87,25,58.4,Tráfico intenso
1009,2025-07-17,22,Providencia,Residencial,20.6612,-103.389,48.8,39,20.3,49.2,Obras en la zona
1010,2025-04-13,3,Americana,Residencial,20.6612,-103.389,30,23,17.4,66.7,Zona ruidosa
1011,2025-02-14,21,Americana,Mixta,20.6666,-103.381,73.5,68,25.5,60.6,Muchos camiones
1012,2025-07-26,17,Tlaquepaque Centro,Comercial,20.642,-103.312,84.2,76,21.5,72.4,Sin incidencias
1013,2025-04-06,16,Americana,Mixta,20.6666,-103.381,61.8,53,28.4,57.6,Obras en la zona
1014,2025-07-01,14,Americana,Mixta,20.6666,-103.381,75.6,62,30.5,45,Poco tráfico
1015,2025-02-26,1,Chapalita,Residencial,20.658,-103.402,36.7,19,16.3,57.9,Zona tranquila
1016,2025-03-18,0,Providencia,Residencial,20.6612,-103.389,31.1,18,17.1,55.7,Tráfico intenso
1017,2025-02-23,8,Chapalita,Residencial,20.658,-103.402,65.6,27,23.8,79.4,Tráfico intenso
1018,2025-06-29,2,Centro,Comercial,20.6737,-103.344,37.6,25,18.3,50.3,Ruido por construcción
1019,2025-04-22,3,Chapalita,Residencial,20.658,-103.402,30,25,15.7,46.3,Zona ruidosa
1020,2025-03-11,21,Tlaquepaque Centro,Comercial,20.642,-103.312,74.5,64,24,77.5,Obras en la zona
1021,2025-04-12,21,Chapalita,Residencial,20.658,-103.402,46,25,24,68.7,Muchos camiones
1022,2025-03-17,8,Americana,Mixta,20.6666,-103.381,100.9,93,23.6,69.4,Zona tranquila
1023,2025-03-19,10,Providencia,Residencial,20.6612,-103.389,58.9,44,26.9,73,Tráfico intenso
1024,2025-04-17,18,Providencia,Residencial,20.6612,-103.389,74,45,23.7,55,Música alta
1025,2025-05-07,8,Tlaquepaque Centro,Comercial,20.642,-103.312,100.6,99,23.8,47.7,Muchos camiones
1026,2025-07-24,9,Chapalita,Residencial,20.658,-103.402,68.6,44,25.8,60.2,Mercado cercano
1027,2025-04-01,15,Providencia,Residencial,20.6612,-103.389,56.9,42,30.9,45,Tráfico intenso
1028,2025-04-24,11,Americana,Mixta,20.6666,-103.381,70.6,69,27.9,50.9,Zona tranquila
1029,2025-04-30,12,Americana,Mixta,20.6666,-103.381,73.8,62,29.7,47,Zona tranquila
1030,2025-06-25,23,Providencia,Residencial,20.6612,-103.389,51.9,40,21.4,74.2,Mucho ruido
1031,2025-06-17,21,Tlaquepaque Centro,Comercial,20.642,-103.312,86.7,70,21.1,83.4,Zona ruidosa
1032,2025-05-20,12,Zona Industrial,Industrial,20.645,-103.32,88.5,52,30.7,69.8,Poco tráfico
1033,2025-06-06,14,Centro,Comercial,20.6737,-103.344,82.7,69,33.4,38.6,Zona ruidosa
1034,2025-05-21,22,Zona Industrial,Industrial,20.645,-103.32,91.3,63,21.8,49.8,Muchos camiones
1035,2025-07-01,3,Centro,Comercial,20.6737,-103.344,42.9,42,17.5,74.1,Tráfico intenso
1036,2025-07-09,7,Providencia,Residencial,20.6612,-103.389,79.3,53,23.6,46.6,Ruido por construcción
1037,2025-07-16,9,Providencia,Residencial,20.6612,-103.389,84,60,26.4,49.5,Mercado cercano
1038,2025-03-05,4,Americana,Mixta,20.6666,-103.381,32.1,18,15.9,63.6,Ruido por construcción
1039,2025-04-21,17,Centro,Comercial,20.6737,-103.344,107.1,77,27.9,80.2,Ruido por construcción
1040,2025-04-01,13,Providencia,Residencial,20.6612,-103.389,60.6,39,27.9,40.3,Obras en la zona
1041,2025-04-13,5,Providencia,Residencial,20.6612,-103.389,30,15,16.8,77,Ruido por construcción
1042,2025-06-13,21,Americana,Mixta,20.6666,-103.381,78.8,70,23.2,59.5,Mucho tráfico
1043,2025-04-04,18,Centro,Comercial,20.6737,-103.344,101.2,87,25.9,61.8,Música alta
1044,2025-07-19,23,Centro,Comercial,20.6737,-103.344,62.8,49,23.5,76.2,Zona ruidosa
1045,2025-05-03,18,Tlaquepaque Centro,Comercial,20.642,-103.312,73.1,74,20.4,68.6,Ruido por construcción
1046,2025-03-09,17,Chapalita,Residencial,20.658,-103.402,56.2,27,26.4,52.3,Poco tráfico
1047,2025-07-24,5,Americana,Mixta,20.6666,-103.381,41,38,18,52.5,Tráfico intenso
1048,2025-04-24,7,Tlaquepaque Centro,Comercial,20.642,-103.312,95.7,77,25.2,83.2,Sin incidencias
